ID,LIMIT_BAL,SEX_Male,MARRIAGE,AGE,DEFAULT_JULY,ED_Graduate School,ED_High School,ED_Others,ED_University,ED_Unknown,AVG_BILL_AMOUNT,AVG_PAY_STATUS,AVG_PAY_AMOUNT
4614,240000.0,0,2,35,0,0,0,0,1,0,162733.66666666666,0.0,40175.0
2213,70000.0,0,2,25,0,1,0,0,0,0,55777.333333333336,1.8333333333333333,2022.5
14328,20000.0,1,2,36,0,0,0,0,1,0,18812.166666666668,0.3333333333333333,1250.0
11699,120000.0,0,1,34,1,1,0,0,0,0,4605.666666666667,-0.6666666666666666,3107.1666666666665
10198,90000.0,0,2,24,0,0,0,0,1,0,9694.166666666666,0.0,1293.3333333333333
4629,10000.0,1,1,37,1,0,0,0,1,0,3695.1666666666665,0.5,1750.0
5349,160000.0,1,2,30,0,0,1,0,0,0,115602.16666666667,0.0,26348.5
1550,210000.0,1,1,33,0,1,0,0,0,0,142583.83333333334,0.0,4612.0
6000,200000.0,0,1,46,0,0,0,0,1,0,96282.83333333333,0.0,3153.6666666666665
20775,270000.0,0,1,34,0,0,0,0,1,0,74393.83333333333,0.0,4166.666666666667
26138,70000.0,0,2,25,1,0,0,0,1,0,37714.666666666664,1.6666666666666667,2050.0
12787,110000.0,0,2,42,0,0,0,0,1,0,50210.5,0.5,1675.0
780,30000.0,0,1,22,0,0,0,0,1,0,1459.5,-0.8333333333333334,1087.6666666666667
2981,180000.0,0,2,36,1,0,0,0,1,0,1704.1666666666667,-1.1666666666666667,1644.1666666666667
22991,90000.0,0,2,36,1,1,0,0,0,0,20462.666666666668,-0.16666666666666666,2093.0
21357,360000.0,0,2,41,0,0,1,0,0,0,3706.3333333333335,-2.0,3706.3333333333335
9781,20000.0,1,1,38,1,0,0,0,1,0,0.0,-1.5,0.0
12029,280000.0,1,1,42,0,0,0,0,1,0,147157.16666666666,0.0,5977.833333333333
11463,30000.0,0,2,44,0,0,1,0,0,0,1035.5,-0.16666666666666666,0.0
1837,20000.0,0,2,38,0,0,0,0,1,0,14112.166666666666,-0.16666666666666666,2993.0
25241,70000.0,0,1,32,0,0,0,0,1,0,64123.5,0.0,2400.5
7169,70000.0,0,2,30,1,0,0,0,1,0,32003.666666666668,0.6666666666666666,1500.0
20826,80000.0,0,2,26,0,1,0,0,0,0,1982.6666666666667,-0.6666666666666666,1289.8333333333333
19256,100000.0,0,1,28,0,0,1,0,0,0,1953.6666666666667,-2.0,1629.8333333333333
16397,360000.0,0,1,30,0,1,0,0,0,0,9334.333333333334,-0.6666666666666666,10805.833333333334
20156,290000.0,1,2,30,0,1,0,0,0,0,241738.83333333334,0.0,10856.833333333334
11237,220000.0,1,2,35,1,1,0,0,0,0,194282.5,1.1666666666666667,7633.333333333333
25508,190000.0,0,2,33,0,1,0,0,0,0,80399.5,0.5,2073.0
3264,20000.0,0,1,32,0,0,0,0,1,0,5604.166666666667,-1.0,1583.3333333333333
29329,200000.0,0,2,29,0,1,0,0,0,0,188203.83333333334,0.0,5966.666666666667
29906,120000.0,0,1,35,0,0,0,0,1,0,16981.333333333332,1.0,6647.666666666667
16809,20000.0,1,2,40,0,0,0,0,1,0,24560.333333333332,-0.3333333333333333,887.8333333333334
8909,70000.0,0,2,28,1,1,0,0,0,0,50659.5,0.0,1958.3333333333333
23214,300000.0,0,2,31,1,1,0,0,0,0,1697.3333333333333,-1.0,445.5
1554,50000.0,1,2,23,1,0,0,0,1,0,35992.333333333336,0.0,2681.6666666666665
936,20000.0,1,2,40,0,0,0,0,1,0,8460.166666666666,-0.3333333333333333,3219.0
26091,100000.0,1,2,28,0,0,0,1,0,0,166.66666666666666,-2.0,0.0
27207,220000.0,0,2,29,0,1,0,0,0,0,781.6666666666666,-2.0,3775.8333333333335
3200,60000.0,1,1,46,0,0,1,0,0,0,42461.833333333336,0.0,1541.8333333333333
12579,140000.0,0,2,25,1,1,0,0,0,0,5004.166666666667,-0.16666666666666666,1436.6666666666667
27365,170000.0,0,2,26,0,0,0,0,1,0,130273.5,0.0,4338.666666666667
20065,10000.0,0,1,40,1,0,0,0,1,0,6417.166666666667,1.8333333333333333,561.6666666666666
29949,440000.0,0,1,46,0,0,0,0,1,0,151330.33333333334,0.0,5790.833333333333
4367,50000.0,1,2,46,0,0,0,0,1,0,33539.0,0.6666666666666666,778.0
25013,260000.0,1,1,38,0,0,0,0,1,0,9602.166666666666,-1.0,7091.333333333333
2454,50000.0,0,1,52,1,0,1,0,0,0,31884.5,1.1666666666666667,1206.8333333333333
3478,100000.0,0,1,31,0,1,0,0,0,0,1029.8333333333333,-1.3333333333333333,1029.8333333333333
17640,220000.0,1,2,30,0,0,0,0,1,0,17794.666666666668,-2.0,17716.833333333332
13729,90000.0,0,1,28,0,0,0,0,1,0,55068.166666666664,0.0,5205.333333333333
11382,230000.0,0,1,46,0,0,0,0,1,0,4305.833333333333,-1.0,5991.333333333333
29521,80000.0,1,1,23,0,0,0,0,1,0,790.8333333333334,-2.0,895.5
13143,310000.0,0,1,28,0,0,0,0,1,0,109514.66666666667,0.0,22000.0
3764,110000.0,1,2,30,0,1,0,0,0,0,66940.16666666667,0.6666666666666666,4666.666666666667
7634,90000.0,1,2,38,0,0,0,0,1,0,54869.333333333336,0.0,5069.5
9466,20000.0,1,2,25,0,0,0,0,1,0,11190.166666666666,-0.5,4644.0
26615,120000.0,0,1,34,0,0,0,0,1,0,85053.83333333333,0.0,3087.0
26865,110000.0,0,2,24,1,1,0,0,0,0,47958.833333333336,0.6666666666666666,2666.6666666666665
14432,200000.0,0,2,36,1,0,0,0,1,0,11899.5,0.0,948.1666666666666
422,150000.0,1,2,38,0,1,0,0,0,0,170227.33333333334,-1.3333333333333333,5666.666666666667
11658,30000.0,0,2,24,1,0,0,0,1,0,1050.0,2.6666666666666665,0.0
20135,360000.0,0,3,37,0,0,0,0,1,0,4039.5,-0.5,2410.1666666666665
11555,30000.0,1,2,23,1,0,1,0,0,0,23542.333333333332,0.3333333333333333,590.8333333333334
24158,170000.0,0,1,36,0,1,0,0,0,0,1416.6666666666667,-0.8333333333333334,1250.0
14416,100000.0,0,2,25,0,0,0,0,1,0,82516.5,1.0,2416.8333333333335
16137,50000.0,1,2,27,1,0,0,0,1,0,33344.666666666664,0.0,1107.1666666666667
10939,30000.0,0,2,40,0,0,1,0,0,0,24504.333333333332,1.3333333333333333,1512.3333333333333
7274,50000.0,0,2,50,0,1,0,0,0,0,30172.666666666668,0.0,1061.1666666666667
13513,30000.0,1,2,26,1,0,0,0,1,0,12942.166666666666,2.3333333333333335,750.0
26362,50000.0,0,1,42,0,0,0,0,1,0,12483.0,0.0,869.0
29242,150000.0,1,1,49,0,0,1,0,0,0,3540.8333333333335,-0.8333333333333334,2905.6666666666665
6633,230000.0,0,2,29,0,1,0,0,0,0,46653.0,0.0,10269.833333333334
19843,80000.0,1,2,29,0,1,0,0,0,0,13278.5,-0.3333333333333333,4352.0
4313,400000.0,0,1,24,0,0,0,0,1,0,117697.33333333333,0.0,17823.0
2323,50000.0,0,2,55,0,0,0,0,1,0,34002.333333333336,0.0,1467.6666666666667
21186,110000.0,0,1,41,0,0,0,0,1,0,127566.0,0.0,3376.3333333333335
18622,200000.0,0,1,44,1,0,1,0,0,0,0.0,-1.5,0.0
2039,90000.0,1,1,46,0,0,1,0,0,0,933.1666666666666,-0.5,983.0
28074,500000.0,1,1,50,0,1,0,0,0,0,2481.0,-0.6666666666666666,2984.1666666666665
2989,150000.0,0,1,31,0,0,0,0,1,0,15539.166666666666,-0.5,8154.0
28112,160000.0,0,1,38,1,0,1,0,0,0,112892.5,1.3333333333333333,3633.3333333333335
9850,80000.0,1,1,29,1,0,0,0,1,0,76638.33333333333,0.0,2795.3333333333335
17143,360000.0,0,2,30,0,0,0,0,1,0,6446.5,-0.16666666666666666,1887.1666666666667
3833,50000.0,1,2,25,0,0,1,0,0,0,29691.166666666668,0.0,4961.833333333333
7371,110000.0,0,2,26,0,1,0,0,0,0,50537.0,0.0,2183.3333333333335
24836,80000.0,0,1,54,0,0,1,0,0,0,62332.0,0.0,2400.6666666666665
17616,500000.0,1,2,32,0,1,0,0,0,0,19732.5,-0.3333333333333333,10428.666666666666
1151,20000.0,1,2,23,0,1,0,0,0,0,5388.666666666667,0.8333333333333334,985.1666666666666
287,50000.0,0,2,39,0,0,0,0,1,0,3441.6666666666665,-1.3333333333333333,500.0
20481,140000.0,0,2,27,0,0,0,0,1,0,179.83333333333334,-2.0,14955.5
11743,500000.0,1,1,53,0,0,0,0,0,1,324372.0,0.0,9385.5
29466,80000.0,0,2,26,0,0,0,0,1,0,79441.83333333333,0.0,3341.6666666666665
25576,360000.0,0,1,46,0,1,0,0,0,0,-894.3333333333334,-1.1666666666666667,145.66666666666666
26730,240000.0,0,2,30,0,1,0,0,0,0,5406.0,-1.0,5323.666666666667
7583,10000.0,1,1,45,0,0,0,0,1,0,8668.833333333334,1.5,1333.3333333333333
22304,470000.0,0,1,27,1,0,0,0,1,0,78605.5,-0.16666666666666666,19411.666666666668
22379,200000.0,1,1,39,1,1,0,0,0,0,142192.16666666666,0.3333333333333333,6833.333333333333
15382,430000.0,0,1,28,0,0,0,0,1,0,19791.5,0.0,3219.1666666666665
14474,20000.0,0,2,49,0,1,0,0,0,0,20842.5,0.0,1241.8333333333333
20370,150000.0,0,1,58,0,1,0,0,0,0,1701.1666666666667,-1.0,1538.3333333333333
14015,150000.0,1,2,29,0,0,0,0,1,0,75010.66666666667,0.0,15688.333333333334
1766,50000.0,0,1,36,0,0,0,0,1,0,14121.666666666666,0.0,657.6666666666666
11818,50000.0,1,1,37,1,0,1,0,0,0,2697.6666666666665,0.0,1582.5
28484,20000.0,0,2,22,0,1,0,0,0,0,14163.333333333334,0.0,702.1666666666666
23380,80000.0,1,1,46,0,1,0,0,0,0,50097.666666666664,0.0,3030.5
10436,150000.0,0,1,44,0,1,0,0,0,0,252.0,-1.1666666666666667,252.0
17197,60000.0,0,2,26,0,1,0,0,0,0,30409.833333333332,0.0,11543.0
2398,230000.0,1,2,44,0,1,0,0,0,0,4093.3333333333335,-1.1666666666666667,3202.6666666666665
2479,280000.0,1,2,31,0,0,0,0,1,0,113149.5,-0.16666666666666666,34192.833333333336
11445,50000.0,0,2,24,0,0,0,0,1,0,18396.333333333332,-0.6666666666666666,3500.3333333333335
14897,60000.0,0,1,49,0,0,0,0,1,0,45115.5,0.0,1823.8333333333333
19748,140000.0,0,2,24,0,1,0,0,0,0,3671.0,-0.5,4242.5
29930,260000.0,1,2,31,1,1,0,0,0,0,346.5,-1.0,263.1666666666667
13201,160000.0,0,1,40,0,0,0,0,1,0,142008.33333333334,0.6666666666666666,5446.166666666667
8551,50000.0,1,1,47,0,0,0,0,1,0,33103.5,0.0,4123.166666666667
26973,270000.0,0,2,31,0,0,0,0,1,0,0.0,-2.0,0.0
13227,10000.0,0,2,22,0,1,0,0,0,0,4811.5,-0.3333333333333333,795.8333333333334
25852,210000.0,0,1,33,0,0,1,0,0,0,100345.16666666667,0.0,3798.0
21883,180000.0,0,1,26,0,0,0,0,1,0,9831.333333333334,-0.16666666666666666,6214.0
14591,330000.0,0,1,28,0,0,0,0,1,0,403.3333333333333,-1.0,375.0
7007,20000.0,1,2,24,0,0,1,0,0,0,18768.0,0.0,1023.6666666666666
3990,50000.0,1,1,58,0,0,1,0,0,0,18202.666666666668,1.3333333333333333,1112.1666666666667
29997,50000.0,0,1,29,1,0,1,0,0,0,33267.5,0.0,1198.0
22517,120000.0,1,2,27,0,1,0,0,0,0,905.0,-1.0,905.0
25887,200000.0,1,1,43,0,1,0,0,0,0,139617.0,0.0,5029.166666666667
4562,240000.0,1,1,37,0,0,0,0,1,0,215714.5,0.5,6770.0
29449,20000.0,0,2,40,0,0,0,0,1,0,210.33333333333334,-1.1666666666666667,497.8333333333333
5569,260000.0,1,2,29,0,1,0,0,0,0,48607.333333333336,0.0,5000.0
122,20000.0,0,3,46,0,0,0,0,1,0,220.0,-0.5,155.0
1696,50000.0,0,2,61,0,0,1,0,0,0,41565.5,0.6666666666666666,2344.0
4640,30000.0,1,1,49,0,0,0,0,1,0,15608.5,0.0,1166.6666666666667
23281,240000.0,1,2,41,0,1,0,0,0,0,1879.8333333333333,-0.3333333333333333,1490.6666666666667
14313,50000.0,0,1,26,0,0,1,0,0,0,32313.5,-0.3333333333333333,958.3333333333334
29765,130000.0,0,2,23,0,1,0,0,0,0,95074.0,0.0,3657.1666666666665
20290,630000.0,1,2,40,0,1,0,0,0,0,390524.6666666667,0.0,14839.666666666666
18938,200000.0,1,2,28,0,1,0,0,0,0,3825.1666666666665,-1.0,4398.5
9656,230000.0,0,2,28,0,1,0,0,0,0,17138.833333333332,-1.0,15391.333333333334
744,80000.0,1,1,46,0,0,0,0,1,0,30953.833333333332,0.3333333333333333,3511.8333333333335
26666,100000.0,1,1,35,1,0,0,0,1,0,62670.0,1.8333333333333333,2883.3333333333335
5507,430000.0,0,2,29,1,0,0,0,1,0,80768.33333333333,0.3333333333333333,3497.3333333333335
21442,20000.0,1,2,27,0,0,0,0,0,1,20471.0,3.0,150.0
28535,50000.0,0,1,48,0,0,0,0,1,0,11962.166666666666,-0.16666666666666666,6216.833333333333
20193,490000.0,1,2,30,0,1,0,0,0,0,247152.33333333334,0.0,10007.333333333334
22328,50000.0,0,1,27,0,0,1,0,0,0,28909.833333333332,2.0,1366.6666666666667
7922,200000.0,0,1,34,0,0,1,0,0,0,1177.0,-1.5,1033.3333333333333
12656,30000.0,1,1,49,0,0,0,0,1,0,15690.833333333334,0.6666666666666666,1255.8333333333333
26287,250000.0,1,2,32,1,1,0,0,0,0,2500.0,2.1666666666666665,0.0
771,500000.0,0,2,40,0,0,1,0,0,0,195101.0,0.0,36703.166666666664
3641,20000.0,1,2,39,1,0,0,0,1,0,17141.0,0.0,692.6666666666666
8225,360000.0,1,1,37,0,0,1,0,0,0,193.83333333333334,-1.5,143.33333333333334
14861,110000.0,0,2,28,1,1,0,0,0,0,34252.666666666664,0.0,566.6666666666666
2585,80000.0,0,2,54,1,1,0,0,0,0,67946.66666666667,0.0,3635.5
14925,350000.0,1,2,42,1,0,0,0,1,0,245448.5,0.0,8705.333333333334
8867,400000.0,0,1,33,0,1,0,0,0,0,401.6666666666667,-2.0,414.1666666666667
11163,180000.0,0,2,30,0,1,0,0,0,0,46742.5,0.0,10000.0
19518,140000.0,0,2,28,0,1,0,0,0,0,8333.333333333334,-1.1666666666666667,8333.333333333334
16666,220000.0,0,2,38,1,0,0,0,1,0,7775.666666666667,-1.0,5878.666666666667
23204,420000.0,0,1,44,0,0,1,0,0,0,3501.5,-0.16666666666666666,2053.5
7762,310000.0,0,1,31,0,0,1,0,0,0,131554.5,0.0,5003.666666666667
20626,50000.0,1,2,30,0,0,0,0,1,0,4960.666666666667,-0.6666666666666666,500.0
24738,170000.0,0,2,33,0,0,0,0,1,0,1671.3333333333333,-1.0,1671.3333333333333
25436,500000.0,1,2,39,0,1,0,0,0,0,34034.0,-0.8333333333333334,51684.666666666664
15703,210000.0,0,2,31,0,1,0,0,0,0,40691.833333333336,0.0,2854.5
1182,230000.0,0,1,66,1,1,0,0,0,0,0.0,-1.5,23.666666666666668
17964,200000.0,0,2,30,0,1,0,0,0,0,10156.333333333334,-1.0,8943.5
11246,350000.0,0,2,32,1,1,0,0,0,0,0.0,-2.0,0.0
5718,200000.0,0,2,27,0,1,0,0,0,0,220.83333333333334,-2.0,305.3333333333333
18392,160000.0,0,1,42,1,0,0,0,1,0,143127.16666666666,0.0,4983.333333333333
15349,10000.0,1,1,42,1,0,0,0,1,0,8442.166666666666,2.1666666666666665,1187.8333333333333
15809,160000.0,0,2,29,0,1,0,0,0,0,72993.66666666667,-0.16666666666666666,19592.5
346,90000.0,1,2,27,1,0,1,0,0,0,74944.66666666667,1.3333333333333333,2178.0
3688,100000.0,0,1,48,0,0,0,0,1,0,2801.3333333333335,0.8333333333333334,481.0
4775,280000.0,0,2,25,0,1,0,0,0,0,1210.5,-2.0,1863.5
14044,310000.0,0,2,42,0,0,0,0,1,0,94614.83333333333,0.0,5474.0
11331,50000.0,1,3,52,0,0,0,0,1,0,30236.0,0.0,1433.3333333333333
2216,50000.0,0,2,29,0,0,0,0,1,0,49175.833333333336,0.0,1734.3333333333333
6558,360000.0,1,1,37,0,1,0,0,0,0,2977.6666666666665,-2.0,3086.8333333333335
1661,140000.0,1,2,36,1,1,0,0,0,0,55183.833333333336,0.0,2633.3333333333335
9542,200000.0,0,2,37,0,0,1,0,0,0,3423.3333333333335,-2.0,2811.0
18279,160000.0,1,1,58,0,1,0,0,0,0,802.6666666666666,-1.1666666666666667,802.6666666666666
765,90000.0,0,2,26,1,1,0,0,0,0,77105.16666666667,0.3333333333333333,2704.1666666666665
15017,50000.0,0,2,22,0,0,1,0,0,0,23843.166666666668,0.6666666666666666,3088.6666666666665
27856,50000.0,0,2,22,0,0,0,0,1,0,7166.166666666667,-0.5,3360.5
18229,90000.0,0,2,24,1,1,0,0,0,0,12856.833333333334,1.3333333333333333,1416.6666666666667
11874,10000.0,1,0,40,0,0,1,0,0,0,6280.166666666667,-0.3333333333333333,400.0
9816,370000.0,0,2,35,0,1,0,0,0,0,59160.5,-0.6666666666666666,29392.333333333332
25282,60000.0,0,2,27,0,1,0,0,0,0,1623.1666666666667,-0.5,1575.0
11833,200000.0,0,0,31,0,0,1,0,0,0,0.0,-1.5,0.0
10150,360000.0,0,1,53,1,0,1,0,0,0,661.5,-2.0,686.5
15469,30000.0,1,2,35,1,0,0,0,1,0,15432.5,0.3333333333333333,761.3333333333334
27815,20000.0,1,1,43,1,0,0,0,1,0,18823.833333333332,0.3333333333333333,1038.3333333333333
9330,310000.0,0,2,29,1,0,0,0,1,0,20997.0,-0.5,18737.5
8574,40000.0,0,1,37,1,0,0,0,1,0,26808.833333333332,1.6666666666666667,1316.6666666666667
22283,30000.0,1,1,32,1,0,0,0,1,0,15075.5,0.3333333333333333,1766.6666666666667
22013,50000.0,0,1,32,0,0,0,0,1,0,28695.5,0.0,1189.1666666666667
28953,210000.0,0,2,30,0,1,0,0,0,0,55955.666666666664,0.0,11322.666666666666
29867,300000.0,0,2,28,1,1,0,0,0,0,3892.6666666666665,-1.1666666666666667,1557.1666666666667
6874,20000.0,0,2,22,1,0,1,0,0,0,11544.0,0.3333333333333333,210.5
29053,50000.0,0,1,54,0,0,1,0,0,0,39446.833333333336,0.0,2441.1666666666665
4256,130000.0,0,2,31,0,0,0,0,1,0,65269.166666666664,0.0,13668.833333333334
26359,70000.0,1,2,39,0,0,1,0,0,0,56185.0,0.0,5011.166666666667
15626,60000.0,1,2,28,0,1,0,0,0,0,33690.666666666664,1.0,1619.8333333333333
13141,170000.0,0,2,23,0,0,0,0,1,0,28236.5,-0.16666666666666666,7228.333333333333
19332,220000.0,0,2,26,0,1,0,0,0,0,42951.833333333336,0.0,5832.333333333333
24708,390000.0,0,2,45,0,1,0,0,0,0,1597.1666666666667,1.5,1645.6666666666667
18040,50000.0,1,2,25,0,0,0,0,1,0,12034.333333333334,-0.3333333333333333,2816.6666666666665
14579,200000.0,1,1,36,1,0,0,0,1,0,0.0,-1.5,0.0
26510,220000.0,1,1,47,1,0,0,0,1,0,192162.5,2.5,4500.666666666667
9001,440000.0,0,2,30,0,1,0,0,0,0,88137.66666666667,-0.5,47954.333333333336
809,80000.0,0,1,27,0,0,0,0,1,0,15224.0,0.0,1608.3333333333333
9247,70000.0,1,1,45,1,0,1,0,0,0,53358.333333333336,0.3333333333333333,2059.3333333333335
1162,240000.0,1,2,48,0,1,0,0,0,0,121890.0,0.0,5083.333333333333
21248,500000.0,1,1,40,0,0,0,0,1,0,6191.666666666667,-0.5,3547.0
3752,360000.0,0,2,31,0,0,0,0,1,0,1970.3333333333333,-1.8333333333333333,1947.0
644,370000.0,0,1,42,0,1,0,0,0,0,209386.5,0.0,8549.166666666666
15286,200000.0,0,2,29,0,1,0,0,0,0,12778.166666666666,0.0,5175.833333333333
15607,50000.0,1,1,34,1,0,0,0,1,0,29575.333333333332,0.0,1364.3333333333333
7180,50000.0,1,2,28,0,1,0,0,0,0,33321.5,0.3333333333333333,9205.0
10152,40000.0,0,1,23,0,0,0,0,1,0,32708.5,1.8333333333333333,1200.5
11139,50000.0,1,1,46,0,0,1,0,0,0,13818.333333333334,0.3333333333333333,1550.0
14014,200000.0,1,2,37,1,1,0,0,0,0,166233.66666666666,2.0,6166.666666666667
9600,50000.0,0,1,48,1,0,1,0,0,0,43704.166666666664,0.0,2088.1666666666665
11825,20000.0,1,1,22,0,0,0,0,1,0,16527.166666666668,0.0,547.1666666666666
20234,310000.0,0,1,37,0,1,0,0,0,0,61.5,-2.0,41.0
3530,30000.0,0,2,22,0,0,0,0,1,0,24322.666666666668,0.5,452.6666666666667
29023,20000.0,0,2,26,0,0,1,0,0,0,17675.666666666668,0.5,1062.6666666666667
14533,380000.0,0,2,40,1,1,0,0,0,0,6485.833333333333,-0.6666666666666666,13463.666666666666
10280,50000.0,0,1,30,0,0,1,0,0,0,1542.1666666666667,-1.0,1933.3333333333333
17705,150000.0,0,2,29,0,0,0,0,1,0,2210.3333333333335,-1.1666666666666667,3749.8333333333335
4860,250000.0,0,1,31,0,0,0,0,1,0,100668.5,0.0,4483.333333333333
7670,500000.0,0,2,26,0,1,0,0,0,0,1633.0,-0.8333333333333334,1462.3333333333333
29527,50000.0,1,2,28,0,1,0,0,0,0,39269.333333333336,0.0,8751.166666666666
13098,70000.0,0,2,24,0,0,0,0,1,0,5351.5,-1.5,4754.833333333333
6494,140000.0,0,1,45,0,0,0,0,1,0,58755.333333333336,0.6666666666666666,3083.3333333333335
6725,360000.0,1,2,33,0,1,0,0,0,0,760.5,-1.0,732.6666666666666
12725,360000.0,1,1,36,0,0,0,0,1,0,16720.166666666668,-1.0,17089.166666666668
21141,50000.0,0,3,51,1,0,1,0,0,0,46733.166666666664,0.0,1861.8333333333333
21477,50000.0,0,2,30,0,1,0,0,0,0,345.0,-2.0,345.0
26147,180000.0,0,2,34,0,0,1,0,0,0,2903.5,-1.1666666666666667,2321.8333333333335
24442,210000.0,0,2,28,1,1,0,0,0,0,0.0,-1.5,0.0
1469,30000.0,0,2,26,0,0,1,0,0,0,22311.166666666668,-0.3333333333333333,11036.5
10529,340000.0,1,1,49,0,0,0,0,1,0,239393.66666666666,-0.3333333333333333,79537.33333333333
25867,20000.0,1,2,24,0,0,0,0,1,0,22925.833333333332,5.5,0.0
7767,130000.0,1,2,31,1,0,0,0,1,0,8450.833333333334,0.0,1500.0
28266,120000.0,0,1,40,0,0,0,0,1,0,13537.666666666666,-1.1666666666666667,610.5
28831,360000.0,0,1,37,0,0,0,0,1,0,79.0,-2.0,79.0
25300,50000.0,1,1,29,0,0,1,0,0,0,5290.666666666667,-0.5,957.0
9539,80000.0,1,2,25,0,0,0,0,1,0,39452.166666666664,-0.6666666666666666,1001.1666666666666
1895,20000.0,1,2,24,1,0,0,0,1,0,1650.0,3.3333333333333335,0.0
28410,130000.0,0,1,34,1,0,0,0,1,0,32320.666666666668,2.0,1766.6666666666667
18268,200000.0,0,2,26,0,0,0,0,1,0,66628.83333333333,-2.0,30090.5
12621,50000.0,1,2,46,0,1,0,0,0,0,43055.166666666664,0.0,1929.5
14131,350000.0,0,3,48,0,1,0,0,0,0,73981.16666666667,-1.0,46245.333333333336
4280,30000.0,0,1,48,0,0,1,0,0,0,33075.833333333336,0.3333333333333333,1316.3333333333333
13052,100000.0,0,1,44,0,0,0,0,1,0,61831.5,0.5,1833.3333333333333
18737,180000.0,1,2,26,0,1,0,0,0,0,667.1666666666666,-1.8333333333333333,818.1666666666666
19092,120000.0,0,2,36,0,0,0,0,1,0,4485.166666666667,0.3333333333333333,3627.5
28972,300000.0,0,1,42,0,1,0,0,0,0,-50.0,-0.5,231.33333333333334
794,50000.0,0,2,22,0,0,0,0,1,0,13938.166666666666,0.3333333333333333,2091.6666666666665
29090,150000.0,0,2,29,0,0,0,0,1,0,733.8333333333334,-1.0,1105.5
24262,500000.0,1,1,45,0,1,0,0,0,0,16443.666666666668,-1.0,19987.166666666668
19362,290000.0,0,1,36,0,0,0,0,1,0,106691.0,0.0,2935.0
20653,140000.0,1,2,36,0,0,0,0,1,0,64494.666666666664,0.3333333333333333,3000.0
19512,50000.0,0,2,28,0,0,0,0,1,0,32298.833333333332,0.0,1061.3333333333333
4552,400000.0,0,1,30,0,0,1,0,0,0,225909.66666666666,0.0,50358.666666666664
24171,240000.0,0,2,35,0,1,0,0,0,0,538.0,-2.0,3392.1666666666665
27270,200000.0,1,1,44,0,1,0,0,0,0,79715.0,0.0,3667.6666666666665
13138,20000.0,0,2,24,0,0,0,0,1,0,19403.666666666668,0.0,850.8333333333334
5796,150000.0,0,2,40,1,1,0,0,0,0,1687.8333333333333,-1.3333333333333333,471.8333333333333
17417,320000.0,0,1,35,0,0,0,0,1,0,126871.83333333333,0.0,4110.333333333333
15281,100000.0,1,1,40,0,0,0,0,1,0,43312.5,-0.5,7958.166666666667
22733,40000.0,0,1,49,0,0,1,0,0,0,38010.5,1.1666666666666667,1733.3333333333333
2075,260000.0,1,3,41,0,1,0,0,0,0,248960.33333333334,0.0,9013.5
6858,150000.0,1,1,36,1,0,0,0,1,0,97554.5,0.3333333333333333,13500.0
11025,20000.0,1,1,49,0,0,1,0,0,0,8541.333333333334,-0.3333333333333333,713.5
10209,140000.0,0,2,29,0,1,0,0,0,0,118213.33333333333,0.5,3339.0
21657,70000.0,0,2,34,0,0,0,0,1,0,52468.0,0.0,2040.5
7812,280000.0,0,2,32,0,1,0,0,0,0,158931.83333333334,0.0,6052.0
2864,330000.0,0,1,45,0,0,0,0,1,0,44864.5,0.0,1689.1666666666667
16195,390000.0,0,2,39,0,0,0,0,1,0,188076.0,-0.3333333333333333,54277.0
27494,390000.0,0,2,45,0,0,0,0,0,1,185525.5,0.0,13406.333333333334
22058,50000.0,0,2,23,0,0,0,0,1,0,2292.5,-0.16666666666666666,571.8333333333334
2283,240000.0,0,2,29,0,0,0,0,1,0,225966.5,0.0,8539.833333333334
10963,160000.0,0,2,37,0,0,0,0,1,0,2794.8333333333335,-1.1666666666666667,1539.6666666666667
20853,80000.0,0,1,40,0,0,0,0,1,0,415.0,-1.0,415.0
25180,100000.0,0,2,23,1,0,0,0,1,0,74525.5,-1.3333333333333333,15003.0
3986,360000.0,0,1,33,0,1,0,0,0,0,295002.0,0.0,9949.5
15385,30000.0,0,2,24,0,0,0,0,1,0,29136.666666666668,0.0,1316.6666666666667
7715,30000.0,0,1,35,1,0,0,0,1,0,19674.5,2.0,1058.6666666666667
3634,130000.0,0,2,30,0,1,0,0,0,0,-940.8333333333334,-1.5,0.0
1167,60000.0,0,1,48,0,0,1,0,0,0,43081.5,0.0,1550.0
28661,160000.0,0,1,29,1,1,0,0,0,0,511.1666666666667,-1.1666666666666667,214.83333333333334
20136,20000.0,0,2,43,0,0,0,0,1,0,19372.333333333332,0.0,4206.0
7108,30000.0,0,1,21,1,0,1,0,0,0,29414.333333333332,1.5,166.66666666666666
18821,150000.0,0,2,23,1,0,0,0,1,0,139834.0,0.0,4175.0
23263,80000.0,0,1,25,0,0,0,0,0,1,75945.16666666667,0.0,3422.1666666666665
19354,120000.0,1,1,45,0,0,1,0,0,0,8604.333333333334,-0.3333333333333333,1129.1666666666667
1971,30000.0,1,2,24,1,0,0,0,1,0,390.0,-0.8333333333333334,195.0
24470,50000.0,0,1,44,0,0,0,0,1,0,21826.833333333332,0.0,905.3333333333334
24698,20000.0,1,1,40,0,0,1,0,0,0,11264.833333333334,0.0,1325.5
3904,200000.0,1,1,44,1,1,0,0,0,0,-255.0,-0.5,0.0
